,id,label,text
1920,1165,Ingredient,50 grams of cream. Um salt and pepper?
1921,2292,Preparation,Um salt and pepper? And the crème fraîche? And the egg?
1922,669,Amount,And the crème fraîche? And the egg? How much mustard?
1923,870,Amount,How much mustard? Tablespoon.
1924,1646,Preparation,Tablespoon. Please read again the step with the giving into the form.
1925,1909,Preparation,Please read again the step with the giving into the form. Please read out again the step with the putting into the form.
1926,1819,Preparation,Please read out again the step with the putting into the form. Good broth is added what next?
1927,1820,Preparation,"Good broth is added what next? Yes, sir?"
1928,1166,Ingredient,"Yes, sir? Um, is there cheese in the recipe?"
1929,156,Time,"Um, is there cheese in the recipe? How long in the oven?"
1930,2659,Recipe," Okay, uh, I'd like to cook something, but I don't know what to cook. What can I cook?"
1931,2625,Recipe,"Okay, uh, I'd like to cook something, but I don't know what to cook. What can I cook? Um, yeah. Good What um How does the recipe go"
1932,670,Amount,"Um, yeah. Good What um How does the recipe go How much onions do I need?"
1933,2049,Preparation,How much onions do I need? Ok then um was that in the first pot come onion one onion one clove of garlic is that right?
1934,1467,Ingredient,Ok then um was that in the first pot come onion one onion one clove of garlic is that right? So. does it say something there in what form the onions should be in
1935,1647,Preparation,So. does it say something there in what form the onions should be in Could I hear the first part of the recipe again please?
1936,2050,Preparation,Could I hear the first part of the recipe again please? The must be sauteed at the beginning with coriander seeds and oil is that right?
1937,2208,Preparation,The must be sauteed at the beginning with coriander seeds and oil is that right? Cumin seeds
1938,1184,Ingredient,Cumin seeds It was cumin seed
1939,1248,Ingredient,It was cumin seed It was cumin seed
1940,2051,Preparation,It was cumin seed It was cumin seed
1941,1420,Ingredient,It was cumin seed And then the garlic comes now already to it?
1942,2052,Preparation,"And then the garlic comes now already to it? Oh, so the chili is already in it at the beginning?"
1943,2209,Preparation,"Oh, so the chili is already in it at the beginning? Ok then I prepare the garlic clove next"
1944,1821,Preparation,Ok then I prepare the garlic clove next Ok. Um What were the next steps?
1945,671,Amount,Ok. Um What were the next steps? 150 grams of tomatoes?
1946,796,Amount,150 grams of tomatoes? 150 grams of tomatoes?
1947,1822,Preparation,150 grams of tomatoes? Yes and next
1948,1628,Preparation,Yes and next Once again please from the beginning
1949,1648,Preparation,Once again please from the beginning Once more please from the beginning
1950,2053,Preparation,Once more please from the beginning Ok so next I chop the tomatoes?
1951,1015,Ingredient,Ok so next I chop the tomatoes? Stop. Lentils vegetable broth and?
1952,1649,Preparation,Stop. Lentils vegetable broth and? Stop. Lentils vegetable broth and?
1953,672,Amount,Stop. Lentils vegetable broth and? How much lentils do I need?
1954,871,Amount,How much lentils do I need? 90 grams of dry lentils.
1955,673,Amount,90 grams of dry lentils. Ok so in the second pot should be 90 grams of lentils
1956,674,Amount,Ok so in the second pot should be 90 grams of lentils how much vegetable broth
1957,797,Amount,how much vegetable broth Ok so in the second pot should be 90 grams of lentils
1958,675,Amount,Ok so in the second pot should be 90 grams of lentils Um How much vegetable stock powder do I need to 350 milliliters of water.
1959,872,Amount,Um How much vegetable stock powder do I need to 350 milliliters of water. 350.
1960,676,Amount,350. So less than 200.
1961,873,Amount,So less than 200. So less so 200.
1962,874,Amount,So less so 200. 90 grams um
1963,1167,Ingredient,90 grams um Should be in the pot vegetable broth
1964,1910,Preparation,Should be in the pot vegetable broth Please read the recipe again from the second pot.
1965,2054,Preparation,Please read the recipe again from the second pot. Should be in the pot vegetable broth
1966,677,Amount,Should be in the pot vegetable broth how much of it.
1967,1051,Ingredient,how much of it. Which spices are the remaining spices
1968,968,Ingredient,Which spices are the remaining spices Next
1969,57,Knowledge,Next What is cilantro in German.
1970,678,Amount,What is cilantro in German. How much turmeric?
1971,969,Ingredient,How much turmeric? Next after coriander in the spices please
1972,970,Ingredient,Next after coriander in the spices please Next?
1973,1911,Preparation,Next? Ok how do I continue when I have that in the pot? The spices and the lentils and the vegetables?
1974,1823,Preparation,"Ok how do I continue when I have that in the pot? The spices and the lentils and the vegetables? Um, how does the recipe continue?"
1975,2293,Preparation,"Um, how does the recipe continue? And what about the tomatoes?"
1976,679,Amount,And what about the tomatoes? How many chickpeas do I need?
1977,1168,Ingredient,How many chickpeas do I need? Do I need lemon juice?
1978,680,Amount,Do I need lemon juice? How much?
1979,681,Amount,How much? And chopped cilantro I need one and a half tablespoons.
1980,875,Amount,And chopped cilantro I need one and a half tablespoons. And coriander chopped I need one and a half tablespoons.
1981,1341,Ingredient,And coriander chopped I need one and a half tablespoons. And I need that together with the chickpeas.
1982,1397,Ingredient,And I need that together with the chickpeas. After this has simmered for ten minutes or?
1983,1421,Ingredient,After this has simmered for ten minutes or? After it has simmered for ten minutes or?
1984,206,Time,After it has simmered for ten minutes or? How long until the 10 minutes are over
1985,1422,Ingredient,How long until the 10 minutes are over Ok so after ten minutes um I add the chickpeas and the coriander?
1986,2294,Preparation,Ok so after ten minutes um I add the chickpeas and the coriander? And the tomatoes are never mentioned again.
1987,1423,Ingredient,And the tomatoes are never mentioned again. But now then or later
1988,1912,Preparation,But now then or later What happens when the ten minutes are up?
1989,2744,Recipe, Um Could I ask you now theoretically what you can make beautiful from bulgur and asparagus and what I still want to take onions and peppers?
1990,2648,Recipe,Um Could I ask you now theoretically what you can make beautiful from bulgur and asparagus and what I still want to take onions and peppers? Mhm?
1991,2649,Recipe,Mhm? Mhm
1992,2626,Recipe,Mhm What about the casserole? Bulgur and asparagus casserole.
1993,1593,Preparation,What about the casserole? Bulgur and asparagus casserole. What's the first step?
1994,682,Amount,What's the first step? Okay. How much asparagus?
1995,2210,Preparation,Okay. How much asparagus? Peel lower third.
1996,2211,Preparation,Peel lower third. Peel lower quarter. And then divide into three parts.
1997,2373,Cooking technique,Peel lower quarter. And then divide into three parts. But why do I have to peel only the bottom?
1998,2212,Preparation,But why do I have to peel only the bottom? The quartering
1999,178,Time,The quartering Does it say how long it takes?
2000,278,Time,Does it say how long it takes? Does it say how long it takes?
2001,2823,Miscellaneous,Does it say how long it takes? Does it also say how healthy it is what I cook now?
2002,2055,Preparation,Does it also say how healthy it is what I cook now? Then cut into three to four centimeters and fry with oil or?
2003,2453,Cooking technique,Then cut into three to four centimeters and fry with oil or? But the white asparagus you always have to peel completely or?
2004,2568,Cooking technique,But the white asparagus you always have to peel completely or? Do you have to cut away anything at the bottom?
2005,2056,Preparation,Do you have to cut away anything at the bottom? So only fry briefly or?
2006,144,Time,So only fry briefly or? About five minutes.
2007,1824,Preparation,About five minutes. And what's next?
2008,1825,Preparation,And what's next? Mhm
2009,683,Amount,Mhm How much onions?
2010,2357,Temperature,How much onions? Do I have to preheat the oven or something?
2011,2351,Temperature,Do I have to preheat the oven or something? And which rail is that there?
2012,2352,Temperature,And which rail is that there? I think the middle or so
2013,684,Amount,I think the middle or so And how much garlic?
2014,2057,Preparation,"And how much garlic? I don't have to do anything with it except put it on the plate, right?"
2015,2295,Preparation,"I don't have to do anything with it except put it on the plate, right? I don't have to add anything except on the plate, do I?"
2016,67,Knowledge,"I don't have to add anything except on the plate, do I? What exactly does sauté mean?"
2017,2058,Preparation,"What exactly does sauté mean? Okay, now sauté the onions and garlic, right?"
2018,138,Time,"Okay, now sauté the onions and garlic, right? Briefly."
2019,279,Time,Briefly. Okay. How long do I have to do it? How long do I have to do this?
2020,1514,Ingredient,"Okay. How long do I have to do it? How long do I have to do this? Because they shouldn't turn brown, right?"
2021,1558,Ingredient,"Because they shouldn't turn brown, right? Because they're not supposed to brown, are they?"
2022,1503,Ingredient,"Because they're not supposed to brown, are they? Did it say how small they need to be chopped?"
2023,1826,Preparation,Did it say how small they need to be chopped? What is the next step?
2024,1218,Ingredient,What is the next step? So I need actually chunky tomatoes and the cocktail so or just so normal tomatoes gell?
2025,1827,Preparation,So I need actually chunky tomatoes and the cocktail so or just so normal tomatoes gell? Because I still have so tomato sauce I just do not know if there are pieces in it Ok. What do I do with the onions when they are done?
2026,1828,Preparation,Because I still have so tomato sauce I just do not know if there are pieces in it Ok. What do I do with the onions when they are done? What do I have to add?
2027,1650,Preparation,What do I have to add? Or what are the instructions?
2028,685,Amount,Or what are the instructions? How much do I need from the tomatoes?
2029,686,Amount,How much do I need from the tomatoes? Or just the can?
2030,798,Amount,Or just the can? Or just the can?
2031,2059,Preparation,Or just the can? Simmer a little or?
2032,2213,Preparation,Simmer a little or? With the onions. Ah ok.
2033,1424,Ingredient,With the onions. Ah ok. And when do I add the salt and pepper?
2034,1425,Ingredient,And when do I add the salt and pepper? Just during or
2035,687,Amount,Just during or If it says the paprika powder is there somehow an indication of how much that is?
2036,139,Time,If it says the paprika powder is there somehow an indication of how much that is? Oh ten minutes simmer
2037,280,Time,Oh ten minutes simmer Does it say how long?
2038,1919,Preparation,Does it say how long? Can I prepare anything else in the meantime?
2039,688,Amount,Can I prepare anything else in the meantime? How much bulgur?
2040,689,Amount,How much bulgur? So 150 milliliters of water boil or?
2041,799,Amount,So 150 milliliters of water boil or? So 150 milliliters of water to boil or?
2042,21,Equipment,So 150 milliliters of water to boil or? Do I do it in a pot or with a kettle.
2043,28,Equipment,Do I do it in a pot or with a kettle. Is the size enough or do I have to put a lot in?
2044,18,Equipment,Is the size enough or do I have to put a lot in? Does the bulgur come in there?
2045,2060,Preparation,Does the bulgur come in there? So now put it again on a hot pan? A hot thingy? Plate?
2046,2061,Preparation,So now put it again on a hot pan? A hot thingy? Plate? Cooking?
2047,68,Knowledge,Cooking? What do you mean by cooking?
2048,61,Knowledge,What do you mean by cooking? Just let it sit?
2049,14,Equipment,Just let it sit? Should I grease or oil the casserole dish somehow?
2050,1829,Preparation,Should I grease or oil the casserole dish somehow? What's next?
2051,1468,Ingredient,What's next? So one of the first was tomato and mozzarella halves?
2052,1559,Ingredient,So one of the first was tomato and mozzarella halves? So one of the first were tomatoes and mozzarella halves?
2053,2062,Preparation,So one of the first were tomatoes and mozzarella halves? So one of the first were tomatoes and mozzarella halves?
2054,690,Amount,So one of the first were tomatoes and mozzarella halves? How many tomatoes?
2055,691,Amount,How many tomatoes? And mozzarella?
2056,2296,Preparation,"And mozzarella? The recipe doesn't say you have to wash them, does it?"
2057,692,Amount,"The recipe doesn't say you have to wash them, does it? 75 grams of mozzarella or?"
2058,800,Amount,75 grams of mozzarella or? 75 grams of mozzarella or?
2059,876,Amount,75 grams of mozzarella or? Only cut in half
2060,1504,Ingredient,Only cut in half Presumably if these are actually balls also rather larger pieces?
2061,1560,Ingredient,"Presumably if these are actually balls also rather larger pieces? Presumably, if they are actually balls, they are also rather large pieces?"
2062,2297,Preparation,"Presumably, if they are actually balls, they are also rather large pieces? What do I do with them?"
2063,2298,Preparation,What do I do with them? What do I do with the tomatoes and the mozzarella?
2064,2299,Preparation,What do I do with the tomatoes and the mozzarella? And the mozzarella? Must the also nowhere in addition
2065,693,Amount,And the mozzarella? Must the also nowhere in addition Okay. So half of the tomatoes with the asparagus and the bulgur.
2066,1426,Ingredient,Okay. So half of the tomatoes with the asparagus and the bulgur. And when where does that go?
2067,1830,Preparation,And when where does that go? Mhm
2068,2214,Preparation,Mhm Ahso not the whole asparagus already at the beginning purely.
2069,25,Equipment,Ahso not the whole asparagus already at the beginning purely. Does it say anything how big the form must be?
2070,694,Amount,Does it say anything how big the form must be? How much does it say you need grated cheese?
2071,2063,Preparation,How much does it say you need grated cheese? Then it must be added to the sauce or and on top or what?
2072,1831,Preparation,Then it must be added to the sauce or and on top or what? Mhm
2073,1832,Preparation,Mhm Mhm
2074,2064,Preparation,Mhm Just add a second layer or what?
2075,55,Knowledge,Just add a second layer or what? The question is what is slightly mushy
2076,695,Amount,The question is what is slightly mushy What should I use half of? Half of the asparagus?
2077,801,Amount,What should I use half of? Half of the asparagus? What should I take half of? Half of the asparagus?
2078,696,Amount,What should I take half of? Half of the asparagus? With all the bulgur?
2079,2065,Preparation,With all the bulgur? Mix it. Or do I?
2080,1052,Ingredient,Mix it. Or do I? It does not say with what so as I want or?
2081,19,Equipment,It does not say with what so as I want or? And then the whole thing in the casserole dish or
2082,2066,Preparation,And then the whole thing in the casserole dish or And then the whole thing in the baking dish or
2083,2067,Preparation,And then the whole thing in the baking dish or That is the second layer is then actually no more bulgur.
2084,2215,Preparation,That is the second layer is then actually no more bulgur. In the second layer is then no more bulgur.
2085,697,Amount,In the second layer is then no more bulgur. Half of the cheese with the sauce
2086,802,Amount,Half of the cheese with the sauce Half of the cheese with the sauce
2087,1833,Preparation,Half of the cheese with the sauce Ok. What was the next then
2088,2569,Cooking technique,Ok. What was the next then What do I do now if the sauce is too thick to pour
2089,2485,Cooking technique,What do I do now if the sauce is too thick to pour Dilute the sauce.
2090,2454,Cooking technique,Dilute the sauce. A little water?
2091,803,Amount,A little water? And then the whole thing drübergießen or even half
2092,2068,Preparation,And then the whole thing drübergießen or even half And then the second layer is again tomatoes uh asparagus and the mozzarella? Or
2093,2272,Preparation,And then the second layer is again tomatoes uh asparagus and the mozzarella? Or What order? Or
2094,2069,Preparation,What order? Or And then in the oven?
2095,2355,Temperature,And then in the oven? Does it say somehow at top-bottom heat or
2096,145,Time,Does it say somehow at top-bottom heat or 20 minutes.
2097,281,Time," Um, how long do potatoes need to cook."
2098,2745,Recipe,"Um, how long do potatoes need to cook. Um What do you make of something like that. What can you do with vegetables and asparagus?"
2099,1117,Ingredient,Um What do you make of something like that. What can you do with vegetables and asparagus? Can you repeat that?
2100,2780,Recipe,"Can you repeat that? Um, can you find any other dishes with it?"
2101,2746,Recipe,"Um, can you find any other dishes with it? Maybe something with tomatoes"
2102,179,Time,Maybe something with tomatoes Uh-huh. How long does it take?
2103,2070,Preparation,"Uh-huh. How long does it take? Um, and the asparagus is just sautéed?"
2104,2570,Cooking technique,"Um, and the asparagus is just sautéed? Um, okay, how do you prepare potatoes?"
2105,2571,Cooking technique,"Um, okay, how do you prepare potatoes? Exactly. How to cook how to cook it right."
2106,140,Time,"Exactly. How to cook how to cook it right. Oh, okay. So once it's boiling it'll take, um, twenty minutes."
2107,2216,Preparation,"Oh, okay. So once it's boiling it'll take, um, twenty minutes. So just cover the potatoes with water."
2108,43,Equipment,So just cover the potatoes with water. Um lid on it or not.
2109,1249,Ingredient,Um lid on it or not. And only water in it. No salt or anything
2110,2217,Preparation,And only water in it. No salt or anything And just water. No salt or anything.
2111,804,Amount,And just water. No salt or anything. As you like.
2112,2218,Preparation,As you like. All right. Add salt.
2113,1118,Ingredient,All right. Add salt. What were the ingredients for the asparagus pan again?
2114,2572,Cooking technique,"What were the ingredients for the asparagus pan again? Uh, do you have to wash the asparagus first? Green asparagus?"
2115,1834,Preparation,"Uh, do you have to wash the asparagus first? Green asparagus? Ok um um what do I do next with the asparagus when I cut the ends?"
2116,1469,Ingredient,Ok um um what do I do next with the asparagus when I cut the ends? The asparagus as a whole.
2117,1527,Ingredient,The asparagus as a whole. The asparagus as a whole.
2118,2219,Preparation,The asparagus as a whole. So sauté the asparagus in sunflower oil.
2119,157,Time,So sauté the asparagus in sunflower oil. Um How long was it again sauté?
2120,2760,Recipe,Um How long was it again sauté? What do they do as a side dish? Is there a side dish or is it meant to be a side dish?
2121,9,Meal,What do they do as a side dish? Is there a side dish or is it meant to be a side dish? So as a main as
2122,1065,Ingredient,So as a main as I think it's just asparagus and tomatoes.
2123,1066,Ingredient,I think it's just asparagus and tomatoes. And balsamic and pumpkin seed oil.
2124,2300,Preparation,And balsamic and pumpkin seed oil. Um Do I have to take care of the asparagus as well? So I have to turn it through the area then probably or? That he
2125,2368,Temperature,"Um Do I have to take care of the asparagus as well? So I have to turn it through the area then probably or? That he Um, what level do you want to sauté it at?"
2126,207,Time,"Um, what level do you want to sauté it at? How far along is the time? For the asparagus?"
2127,1835,Preparation,How far along is the time? For the asparagus? And what happens after that?
2128,2220,Preparation,"And what happens after that? What, five minutes before the end?"
2129,208,Time,"What, five minutes before the end? How long do we have eight minutes left?"
2130,158,Time,How long do we have eight minutes left? Yes. How long does an eggplant take? Approximately?
2131,2301,Preparation,"Yes. How long does an eggplant take? Approximately? Um, what about the tomatoes?"
2132,121,Time,"Um, what about the tomatoes? What do you mean?"
2133,95,Knowledge,"What do you mean? Ah, yeah. Okay. Uh, can you actually eat asparagus raw?"
2134,1836,Preparation,"Ah, yeah. Okay. Uh, can you actually eat asparagus raw? What happens after the tomatoes? Is there anything else?"
2135,2747,Recipe,"What happens after the tomatoes? Is there anything else? Um, can you look up the recipe for asparagus and tomatoes again?"
2136,2221,Preparation,"Um, can you look up the recipe for asparagus and tomatoes again? The other process was salt and pepper."
2137,209,Time,The other process was salt and pepper. How long does the other timer take?
2138,210,Time,How long does the other timer take? How long do the potatoes need?
2139,2573,Cooking technique,How long do the potatoes need? How can you test if the potatoes are done?
2140,2330,Preparation,"How can you test if the potatoes are done? Then they're seriously done, aren't they?"
2141,2331,Preparation,"Then they're seriously done, aren't they? Then we're seriously done."
2142,1427,Ingredient,Then we're seriously done. That comes at the very end?
2143,2748,Recipe, What are the recipes with Jerusalem artichoke.
2144,1119,Ingredient,What are the recipes with Jerusalem artichoke. What has to go in there?
2145,2768,Recipe,What has to go in there? Hm does not go.
2146,2655,Recipe,Hm does not go. At the beginning there was somehow a soup.
2147,2811,Miscellaneous,"At the beginning there was somehow a soup. Okay, I can make less, right?"
2148,2812,Miscellaneous,"Okay, I can make less, right? Okay. Should I start now or or or or"
2149,1594,Preparation,Okay. Should I start now or or or or So what do I have to do first
2150,698,Amount,So what do I have to do first How many Jerusalem artichokes were there?
2151,2222,Preparation,How many Jerusalem artichokes were there? I'll peel them now.
2152,699,Amount,I'll peel them now. And how much potato?
2153,700,Amount,And how much potato? Hm. And a portion?
2154,701,Amount,Hm. And a portion? How much potato?
2155,439,Amount,How much potato? Mhm
2156,2071,Preparation,Mhm Yes. Sauté. Or? Did it say
2157,2824,Miscellaneous,Yes. Sauté. Or? Did it say If they are so black inside?
2158,2825,Miscellaneous,If they are so black inside? Is that then uh bad or
2159,1470,Ingredient,Is that then uh bad or No or it can be that or that it belongs that way? Not that I cut away too much now
2160,1561,Ingredient,No or it can be that or that it belongs that way? Not that I cut away too much now No or it can be that or that it belongs like this? Not that I cut too much away now
2161,1505,Ingredient,No or it can be that or that it belongs like this? Not that I cut too much away now How small do I have to cut them now?
2162,1471,Ingredient,How small do I have to cut them now? Cube? Or
2163,1562,Ingredient,Cube? Or cubes? Or
2164,2223,Preparation,cubes? Or And then sauté
2165,1506,Ingredient,And then sauté How small should the cubes be
2166,2224,Preparation,How small should the cubes be And I have to sweat that now.
2167,1837,Preparation,And I have to sweat that now. And what do I have to do then?
2168,702,Amount,And what do I have to do then? And how much vegetable stock?
2169,703,Amount,And how much vegetable stock? Quarter of a liter?
2170,805,Amount,Quarter of a liter? Quarter of a liter right?
2171,1838,Preparation,Quarter of a liter right? And then...
2172,2072,Preparation,And then... So now I have to deglaze it?
2173,2225,Preparation,So now I have to deglaze it? Boil it softly.
2174,1515,Ingredient,Boil it softly. Do I have to let it brown?
2175,15,Equipment,Do I have to let it brown? Okay. Do I have to cook it with the pot open or closed?
2176,704,Amount,"Okay. Do I have to cook it with the pot open or closed? Uh, how much sour cream is added?"
2177,1120,Ingredient,"Uh, how much sour cream is added? What do we need now for it again I don't know anymore"
2178,1219,Ingredient,What do we need now for it again I don't know anymore Cane sugar uh sugar
2179,1349,Ingredient,Cane sugar uh sugar Ok. But I can just take chili or?
2180,1365,Ingredient,Ok. But I can just take chili or? Ok. So I can just use chili or?
2181,1220,Ingredient,Ok. So I can just use chili or? Mhm Exactly. Curry? Did you say right?
2182,971,Ingredient,Mhm Exactly. Curry? Did you say right? What was it then?
2183,1221,Ingredient,What was it then? Right? Somewhere
2184,2073,Preparation,"Right? Somewhere Good. So. I'll put it in when it's cooked, right?"
2185,2687,Recipe,"Good. So. I'll put it in when it's cooked, right? Then I would like to do what I have not yet cooked together bulgur and celery."
2186,1016,Ingredient,"Then I would like to do what I have not yet cooked together bulgur and celery. Yes, basically it would be. Except for the beans or?"
2187,1017,Ingredient,"Yes, basically it would be. Except for the beans or? That's all there is now, isn't it?"
2188,96,Knowledge,"That's all there is now, isn't it? Mhm And what's that? The kilaw."
2189,2656,Recipe,Mhm And what's that? The kilaw. Mhm And what's that? The kilaw.
2190,705,Amount,"Mhm And what's that? The kilaw. So we'll just take half of those, right? So"
2191,806,Amount,"So we'll just take half of those, right? So Then we take half of them or? So"
2192,2302,Preparation,Then we take half of them or? So Exactly. So what do I have to do with that one?
2193,1839,Preparation,Exactly. So what do I have to do with that one? Mhm And then?
2194,2303,Preparation,Mhm And then? What do I have to do with them?
2195,877,Amount,What do I have to do with them? So now we'll just do one portion again.
2196,2304,Preparation,So now we'll just do one portion again. So the vegetables What do I have to sauté?
2197,1472,Ingredient,So the vegetables What do I have to sauté? Just cut the celery into cubes. And then what
2198,1528,Ingredient,Just cut the celery into cubes. And then what Just cut the celery into cubes. And what do I do?
2199,2226,Preparation,Just cut the celery into cubes. And what do I do? So just dice the celery. And what
2200,706,Amount,So just dice the celery. And what Is that right then about the amount How much celery
2201,1169,Ingredient,Is that right then about the amount How much celery So that's where it goes. Celery? Onion?
2202,1222,Ingredient,So that's where it goes. Celery? Onion? So that's where it comes in. Celery? Onion?
2203,707,Amount,So that's where it comes in. Celery? Onion? A whole one?
2204,878,Amount,A whole one? Half an onion.
2205,2227,Preparation,Half an onion. Mhm Ok. So this bell bell pepper I have to sauté as well
2206,2305,Preparation,Mhm Ok. So this bell bell pepper I have to sauté as well Mhm Ok. So I have to steam these peppers too.
2207,2074,Preparation,"Mhm Ok. So I have to steam these peppers too. I have to steam them together, don't I? Then I can put them together right now or?"
2208,1629,Preparation,"I have to steam them together, don't I? Then I can put them together right now or? So what do I have to do with the uh do you want to read me the whole recipe?"
2209,2075,Preparation,So what do I have to do with the uh do you want to read me the whole recipe? Onions?
2210,44,Equipment,Onions? Okay. Okay. Good. Then I need the one pot and not just the pan.
2211,2076,Preparation,Okay. Okay. Good. Then I need the one pot and not just the pan. Do I need butter now?
2212,2228,Preparation,Do I need butter now? Oil
2213,217,Time,Oil I haven't looked at the clock but I think it was 43 or so.
2214,2332,Preparation,I haven't looked at the clock but I think it was 43 or so. But now it's already back there. The soup should be ready. Right?
2215,1840,Preparation,But now it's already back there. The soup should be ready. Right? What do I have to do with it now?
2216,708,Amount,"What do I have to do with it now? It doesn't have to be much oil, does it?"
2217,807,Amount,"It doesn't have to be much oil, does it? It doesn't have to be much oil, does it?"
2218,170,Time,"It doesn't have to be much oil, does it? How long is it?"
2219,2229,Preparation,How long is it? What do I have to do now? I have to sauté it.
2220,2230,Preparation,What do I have to do now? I have to sauté it. And then the bulgur comes in.
2221,2077,Preparation,And then the bulgur comes in. Ok. And then vegetable broth on it or?
2222,1841,Preparation,Ok. And then vegetable broth on it or? Okay. Okay.
2223,709,Amount,Okay. Okay. Mhm How many tomatoes were there?
2224,1473,Ingredient,"Mhm How many tomatoes were there? I have to chop them too, right? Do you? What did it say?"
2225,1563,Ingredient,"I have to chop them too, right? Do you? What did it say? I have to chop them too, don't I? Did you? What did you say?"
2226,2078,Preparation,"I have to chop them too, don't I? Did you? What did you say? I have to cut them up too, don't I? Or do I? What did you say?"
2227,1474,Ingredient,"I have to cut them up too, don't I? Or do I? What did you say? Quartered?"
2228,1564,Ingredient,Quartered? Quartered?
2229,2079,Preparation,Quartered? Quartered?
2230,2080,Preparation,"Quartered? Rough chopping, right?"
2231,180,Time,"Rough chopping, right? Because coring the small ones now takes a bit of time, right?"
2232,1842,Preparation,"Because coring the small ones now takes a bit of time, right? So now, uh, I have to do this first, what do I have to do?"
2233,710,Amount,"So now, uh, I have to do this first, what do I have to do? And how much bulgur?"
2234,2081,Preparation,And how much bulgur? Okay. And then deglaze with vegetable broth or?
2235,1843,Preparation,Okay. And then deglaze with vegetable broth or? Mhm?
2236,711,Amount,Mhm? How much vegetable broth?
2237,712,Amount,How much vegetable broth? And how much bulgur 75?
2238,808,Amount,And how much bulgur 75? And how much bulgur 75.
2239,2273,Preparation,And how much bulgur 75. Now again. First bulgur no first curry powder or what?
2240,713,Amount,Now again. First bulgur no first curry powder or what? Mhm And how much paprika powder?
2241,714,Amount,Mhm And how much paprika powder? Mhm Uh Half tablespoon?
2242,809,Amount,Mhm Uh Half tablespoon? Mhm Uh half tablespoon?
2243,2082,Preparation,Mhm Uh half tablespoon? Can I put the vegetable broth in now? So the tomatoes are in it?
2244,2083,Preparation,"Can I put the vegetable broth in now? So the tomatoes are in it? Then I think I have to add something, don't I?"
2245,2231,Preparation,"Then I think I have to add something, don't I? Sources"
2246,2232,Preparation,Sources I'll add water again. Stir? No. Then add
2247,1844,Preparation,I'll add water again. Stir? No. Then add Then
2248,715,Amount,Then How much honey?
2249,1845,Preparation,How much honey? Uh-huh. Then?
2250,2084,Preparation,"Uh-huh. Then? Uh, curry?"
2251,1846,Preparation,"Uh, curry? Like this. Then?"
2252,2085,Preparation,Like this. Then? And do I have to boil it again?
2253,2086,Preparation,"And do I have to boil it again? Sour cream has to go in, right?"
2254,716,Amount,"Sour cream has to go in, right? How much sour cream?"
2255,2233,Preparation,How much sour cream? That was it or with the color
2256,2369,Temperature,"That was it or with the color It was on minimum heat, right?"
2257,1374,Ingredient,"It was on minimum heat, right? I don't have parsley. I only have chives."
2258,218,Time,I don't have parsley. I only have chives. Three more minutes. At 27 it was.
2259,1847,Preparation,Three more minutes. At 27 it was. What do I do then?
2260,2234,Preparation,What do I do then? Put parsley in.
2261,1848,Preparation,Put parsley in. So. Now I don't know anymore. I have to put something in now?
2262,2087,Preparation,"So. Now I don't know anymore. I have to put something in now? Salt and pepper, right?"
2263,2688,Recipe, So with couscous I would like to use but since I do not know exactly how that goes.
2264,2813,Miscellaneous,So with couscous I would like to use but since I do not know exactly how that goes. You tell me then.
2265,2749,Recipe,You tell me then. And then I would like the vegetables so peppers zucchini
2266,2681,Recipe,And then I would like the vegetables so peppers zucchini So a kind of like vegetable pan. make.
2267,2750,Recipe,So a kind of like vegetable pan. make. Tomatoes With onions and yes maybe there so a Jerusalem artichoke I do not know how that tastes but potato at least you can also dazutun
2268,972,Ingredient,Tomatoes With onions and yes maybe there so a Jerusalem artichoke I do not know how that tastes but potato at least you can also dazutun Mhm
2269,973,Ingredient,Mhm Mhm
2270,974,Ingredient,Mhm We have that yes
2271,1297,Ingredient,We have that yes Is this an instant that goes fast.
2272,2574,Cooking technique,"Is this an instant that goes fast. Do you put the couscous in water or I don't know, I just heard on TV, I've never made it but I put it in hot water."
2273,2407,Cooking technique,"Do you put the couscous in water or I don't know, I just heard on TV, I've never made it but I put it in hot water. Mhm"
2274,2486,Cooking technique,Mhm Let it infuse.
2275,2235,Preparation,Let it infuse. And then when that is swollen then you can mix it into the stew.
2276,2236,Preparation,And then when that is swollen then you can mix it into the stew. So mix it with the vegetables.
2277,717,Amount,So mix it with the vegetables. Ah you have to measure it you say right?
2278,810,Amount,"Ah you have to measure it you say right? You have to measure it, you say, right?"
2279,811,Amount,"You have to measure it, you say, right? 100 grams is the minimum we have to take now, isn't it?"
2280,879,Amount,"100 grams is the minimum we have to take now, isn't it? One cup."
2281,718,Amount,One cup. One and a half cups of water.
2282,880,Amount,One and a half cups of water. One and a half cups of water.
2283,444,Amount,"One and a half cups of water. A normal cup probably won't be an oatmeal, will it?"
2284,2237,Preparation,"A normal cup probably won't be an oatmeal, will it? I'll turn on the water now, it can boil in the meantime because it has to boil anyway."
2285,2088,Preparation,"I'll turn on the water now, it can boil in the meantime because it has to boil anyway. We take a little olive oil then? And we first cut and clean all the things right?"
2286,719,Amount,We take a little olive oil then? And we first cut and clean all the things right? Um A cup is now meant for the vegetables there is not just a pod or so or a zucchini or a zucchini or a zucchini.
2287,720,Amount,Um A cup is now meant for the vegetables there is not just a pod or so or a zucchini or a zucchini or a zucchini. So then I take now everywhere half.
